id,runtime_id,arrival_day,days_taken,pending,sink_type
1965,4352,1146.041667,208.15,no,Dismiss
1966,4353,1146.188194,44.16,no,Dismiss
1967,4354,1147.041667,4.04,no,Dismiss
1968,4355,1147.188194,61.86,no,Dismiss
1969,4356,1148.041667,3.06,no,Dismiss
1971,4358,1149.041667,28.01,no,Dismiss
1976,4363,1152.188194,10.88,no,Dismiss
1980,4367,1154.188194,145.86,no,Dismiss
1987,4374,1159.041667,3.00,no,Dismiss
1988,4375,1159.188194,19.94,no,Dismiss
1991,4378,1161.041667,21.08,no,Dismiss
1996,4383,1163.188194,128.85,no,Dismiss
1997,4384,1165.041667,133.07,no,Dismiss
1998,4385,1165.188194,37.81,no,Dismiss
1999,4386,1166.041667,120.25,no,Dismiss
2002,4389,1167.188194,176.87,no,Dismiss
2007,4394,1170.041667,146.96,no,Dismiss
2010,4397,1172.188194,2.86,no,Dismiss
2012,4399,1173.188194,19.93,no,Dismiss
2013,4400,1174.041667,136.22,no,Dismiss
2014,4401,1174.188194,77.08,no,Dismiss
2017,4404,1176.041667,34.96,no,Dismiss
2018,4405,1176.188194,17.88,no,Dismiss
2020,4407,1177.188194,36.81,no,Dismiss
2024,4411,1180.188194,118.84,no,Dismiss
2025,4412,1181.041667,2.98,no,Dismiss
2027,4414,1182.041667,137.06,no,Dismiss
2030,4417,1183.188194,12.14,no,Dismiss
2032,4419,1184.188194,38.84,no,Dismiss
2033,4420,1186.041667,131.23,no,Dismiss
2035,4422,1187.041667,125.20,no,Dismiss
2037,4424,1188.041667,12.06,no,Dismiss
2038,4425,1188.188194,2.87,no,Dismiss
2040,4427,1189.188194,122.96,no,Dismiss
2041,4428,1190.041667,171.99,no,Dismiss
2046,4433,1193.188194,4.86,no,Dismiss
2047,4434,1194.041667,3.05,no,Dismiss
2050,4437,1195.188194,2.84,no,Dismiss
2051,4438,1196.041667,125.03,no,Dismiss
2053,4440,1197.041667,113.04,no,Dismiss
2055,4442,1198.041667,2.99,no,Dismiss
2057,4444,1200.041667,14.18,no,Dismiss
2059,4446,1201.041667,2.18,no,Dismiss
2061,4448,1202.041667,2.19,no,Dismiss
2065,4452,1204.041667,41.99,no,Dismiss
2071,4458,1208.041667,139.18,no,Dismiss
2074,4461,1209.188194,5.01,no,Dismiss
2076,4463,1210.188194,3.91,no,Dismiss
2077,4464,1211.041667,19.29,no,Dismiss
2078,4465,1211.188194,19.93,no,Dismiss
2079,4466,1212.041667,133.17,no,Dismiss
2082,4469,1214.188194,112.88,no,Dismiss
2085,4472,1216.041667,12.25,no,Dismiss
2086,4473,1216.188194,41.97,no,Dismiss
2089,4476,1218.041667,120.28,no,Dismiss
2090,4477,1218.188194,2.91,no,Dismiss
2092,4479,1219.188194,38.87,no,Dismiss
2093,4480,1221.041667,38.96,no,Dismiss
2094,4481,1221.188194,20.93,no,Dismiss
2097,4484,1223.041667,127.03,no,Dismiss
2098,4485,1223.188194,19.00,no,Dismiss
2100,4487,1224.188194,13.09,no,Dismiss
2101,4488,1225.041667,119.02,no,Dismiss
2105,4492,1228.041667,135.04,no,Dismiss
2106,4493,1228.188194,2.88,no,Dismiss
2113,4500,1232.041667,129.26,no,Dismiss
2123,4510,1238.041667,161.08,no,Dismiss
2129,4516,1242.041667,3.06,no,Dismiss
2131,4518,1243.041667,66.98,no,Dismiss
2133,4520,1244.041667,3.01,no,Dismiss
2134,4521,1244.188194,124.08,no,Dismiss
2135,4522,1245.041667,4.07,no,Dismiss
2139,4526,1247.041667,137.04,no,Dismiss
2141,4528,1249.041667,126.98,no,Dismiss
2148,4535,1252.188194,14.93,no,Dismiss
2153,4540,1256.041667,3.05,no,Dismiss
2154,4541,1256.188194,144.15,no,Dismiss
2158,4545,1258.188194,42.81,no,Dismiss
2163,4550,1261.041667,131.99,no,Dismiss
2169,4556,1265.041667,3.04,no,Dismiss
2171,4558,1266.041667,26.96,no,Dismiss
2172,4559,1266.188194,45.96,no,Dismiss
2174,4561,1267.188194,2.91,no,Dismiss
2178,4565,1270.188194,119.86,no,Dismiss
2179,4566,1271.041667,43.96,no,Dismiss
2181,4568,1272.041667,12.12,no,Dismiss
2183,4570,1273.041667,155.07,no,Dismiss
2185,4572,1274.041667,115.99,no,Dismiss
2186,4573,1274.188194,7.84,no,Dismiss
2189,4576,1277.041667,2.05,no,Dismiss
2193,4580,1279.041667,110.09,no,Dismiss
2198,4585,1281.188194,38.04,no,Dismiss
2201,4588,1284.041667,133.05,no,Dismiss
2208,4595,1287.188194,146.94,no,Dismiss
2209,4596,1288.041667,3.99,no,Dismiss
2210,4597,1288.188194,42.93,no,Dismiss
2211,4598,1289.041667,2.08,no,Dismiss
2212,4599,1289.188194,213.85,no,Dismiss
2213,4600,1291.041667,147.01,no,Dismiss
2218,4605,1293.188194,135.88,no,Dismiss
2219,4606,1294.041667,4.03,no,Dismiss
2220,4607,1294.188194,115.93,no,Dismiss
2222,4609,1295.188194,16.92,no,Dismiss
2224,4611,1296.188194,22.93,no,Dismiss
2229,4616,1300.041667,3.04,no,Dismiss
2234,4621,1302.188194,137.11,no,Dismiss
2235,4622,1303.041667,114.06,no,Dismiss
2238,4625,1305.188194,137.87,no,Dismiss
2240,4627,1306.188194,126.85,no,Dismiss
2244,4631,1308.188194,17.92,no,Dismiss
2246,4633,1309.188194,12.06,no,Dismiss
2247,4634,1310.041667,19.98,no,Dismiss
2248,4635,1310.188194,143.87,no,Dismiss
2249,4636,1312.041667,129.17,no,Dismiss
2250,4637,1312.188194,143.02,no,Dismiss
2251,4638,1313.041667,37.02,no,Dismiss
2252,4639,1313.188194,129.86,no,Dismiss
2254,4641,1314.188194,4.95,no,Dismiss
